ID,O3_index,O2_index,sigma_star,sigma_o3,u_g,g_r,r_i,i_z,class
3909,0.120495188,0.541012573,1.966036222,1.919431768,0.58921,0.581123,0.319624,0.279969,1
3910,0.990146236,0.83407024,2.261167147,2.247511491,1.767801,1.292075,0.543197,0.361023,3
3911,0.302157142,0.623937712,2.48824453,2.388364044,2.277199168,1.311781317,0.074548515,0.735662442,4
3912,-0.404460239,0.096502777,1.8709028,1.911872673,1.341574,0.517383,0.336612,0.205091,1
3913,-0.3951339,0.278762815,1.807659954,1.874746952,0.319418,0.251166,-0.257632,-0.520517,1
3914,-0.038396533,0.612070378,2.929418926,1.877448809,0.46954,0.510853,0.254078,0.346137,1
3915,0.555940835,0.580015453,2.929418926,2.018407501,0.519805573,0.346955607,-0.06227818,0.067287017,1
3916,0.656481217,1.006028737,2.301497479,2.229894919,3.782929711,1.235378311,-0.067090022,0.956455832,3
3917,-0.237080442,-0.005823703,1.690648928,2.137730158,2.181636,1.149446,0.971739,0.199218,1
3918,0.201468359,0.41668515,1.210345706,1.899318312,0,0,0,0,1
3919,0.185453783,0.488170856,2.929418926,1.910933316,0.921547,-0.074402,0.34985,-1.450655,1
3920,0.498146488,0.321047215,2.075708007,2.244633813,0.911463,0.916022,0.277572,0.389623,3
3921,0.786995305,0.813160786,2.131753134,2.331395872,1.541721623,1.040088871,0.108443506,0.52201597,3
3922,-0.084522344,0.406712666,2.229299587,2.257260011,1.598953,0.763042,0.424539,0.304605,2
3923,0.447776134,0.630465751,2.929418926,1.884687825,-0.195381028,0.328052778,1.89545625,-1.570303755,1
3924,0.068943007,0.506037141,2.517234653,2.141237623,3.6249,1.054962,0.700669,0.020081,1
3925,0.053223833,0.445208992,1.593971799,2.023383058,0.844578,0.20682,0.772787,0.137621,1
3926,-0.039243215,0.206286449,2.362504905,2.376570808,2.387050848,1.281412581,0.368312571,0.475625626,2
3927,-0.286252919,0.112767787,1.151712155,2.042009955,1.205498,0.53398,0.659391,0.050987,1
3928,0.550956638,0.394355758,2.038626003,1.912462314,2.11220018,0.417858209,-1.44985739,1.798210656,1
3929,0.455152788,0.562942928,2.307344051,1.942088626,0.913448356,0.570393979,0.062990665,0.258483444,2
3930,-0.099440492,0.239696832,1.765403905,2.152798188,2.848185,1.19727,0.750875,0.39617,2
3931,0.343518323,0.609522187,2.21418168,2.242217375,2.118790171,1.113130485,0.376796344,0.48376535,2
3932,-0.482243736,0.275395761,1.537574222,1.872374298,0.725699,0.332056,0.396168,0.243591,1
3933,-0.14823215,0.779140899,2.422498934,1.885362125,0,0,0,0,1
3934,0.321930668,0.497559608,2.19247448,2.091319756,1.708114507,1.190464476,0.379182017,0.364280924,2
3935,0.609529136,0.40251048,1.984728977,1.876958628,0.633499,-0.451332,0.437394,0.500958,1
3936,0.479281245,0.795561694,2.266811232,2.307870696,2.029602,0.975752,0.505965,0.349999,4
3937,0.050312884,0.334871481,2.20542327,2.160876102,1.946064708,0.652543473,-0.25586418,0.856370412,2
3938,0.719054306,0.511325707,2.189193252,2.448338513,1.862205,0.868262,0.422487,0.316992,3
3939,0.353300679,0.739766732,2.348596735,2.20416607,0.979456,1.156014,0.436563,0.236892,2
3940,-0.184143333,0.252344921,2.058624904,2.152056149,1.896614,0.805814,0.479963,0.408449,2
3941,0.4143948,1.000269764,2.236113189,2.208052736,1.961785,0.908037,0.437623,0.318949,4
3942,0.108861705,0.444708205,2.326163584,2.322118216,2.09461335,1.239745918,0.405309731,0.395973494,4
3943,0.002755079,0.354515653,1.932487717,2.079382314,1.711981,0.927757,0.480521,0.414728,2
3944,0.011303228,0.409660125,2.207057393,2.249288926,2.415039699,0.988807042,0.286064258,0.454891577,2
3945,0.091931161,0.437893999,1.971566766,1.903312614,0.381675,0.003655,-0.546593,0.816834,1
3946,-0.62871917,0.111116655,2.091471217,2.022334227,0.738378,1.060086,0.509128,0.38414,1
3947,0.094572475,0.355331541,1.875665872,1.873303683,0.859714427,0.236699625,-0.261618053,0.09840904,1
3948,0.396247599,0.146195026,2.266685728,2.146322866,0.759348,0.781488,0.455998,0.223678,2
3949,-0.368708162,0.222093171,1.85622351,2.000552462,0.596777,0.782909,0.307618,0.246143,1
3950,-0.284231336,-0.036446681,1.972618645,1.954933356,0.729732718,0.749850194,0.242249088,0.251006905,1
3951,0.146152696,0.650958682,2.929418926,1.933728133,1.251142,0.550465,0.430302,0.287463,1
3952,0.041015472,0.832890176,2.322366268,2.293359018,3.429289,1.682709,0.605181,0.354617,2
3953,-0.182685331,0.332750006,2.241298508,1.995332267,0.539233,0.713653,0.363693,0.595515,1
3954,0.052608639,0.635908546,2.929418926,1.975527573,1.210995,0.508455,0.363232,0.31227,1
3955,0.536062878,0.553021473,1.944223943,1.881869814,0.38973,0.328266,-0.220294,-0.297322,1
3956,0.653340701,0.535928003,2.14935243,2.224197073,1.793762,0.849426,0.45243,0.36422,3
3957,1.030223502,0.498076575,2.330453447,2.259549157,2.887409802,1.448300021,0.290467177,0.540313625,3
3958,-0.183460992,0.306324386,1.985293493,1.931043975,0.662807,0.375702,0.406142,-0.29331,1
3959,0.946040875,0.545191727,1.856512988,2.186389378,1.069698,0.568624,0.169242,0.297384,3
3960,-0.231312597,0.322500382,2.403459482,2.231714398,1.648565424,1.210222985,0.413436591,0.715464367,2
3961,1.20872858,0.741386521,2.257937683,2.155845776,4.420868,1.364365,0.83211,0.102613,3
3962,0.669101339,0.363489298,1.15384534,1.908824569,0.593912,0.073452,0.349825,-0.204467,1
3963,0.244043184,0.695501936,2.554565473,2.020535173,0.295756,0.472896,0.244704,0.147062,1
3964,0.318448627,0.557855226,2.233041823,1.868176747,0.245346315,0.602768793,-0.551213108,0.80836154,1
3965,0.346619916,0.32496069,2.14154374,2.171214357,-0.10551035,0.95491663,0.52780972,0.209176397,2
3966,0.139514368,0.49539196,2.128761676,2.087175111,1.835068,0.900182,0.504648,0.3957,4
3967,0.208904596,0.422434389,2.13579142,1.977868864,0.9832,0.46853,0.326189,0.19368,1
3968,-0.397755533,0.132933555,2.050973865,2.080799341,1.634294,0.814642,0.435537,0.325635,1
3969,0.729186445,0.202160365,1.222694158,1.841451044,0.853178,-0.291286,0.344595,0.275261,1
3970,0.245239158,0.171839124,1.969650005,2.112655331,1.17149,0.614627,0.332831,0.201176,3
3971,-0.265877008,0.344079225,1.868299393,1.958408035,1.665156127,0.923647214,0.525346659,0.262456756,1
3972,-0.408431976,0.305289887,1.95208077,1.90351376,1.054291,0.486776,0.340969,0.176598,1
3973,0.028397747,0.346517526,2.39506705,1.947611962,2.135628803,0.173566873,-1.523600676,1.404664129,2
3974,0.350013544,0.7628959,2.258508364,2.201589837,1.894108,1.054983,0.518589,0.440748,3
3975,0.796447438,0.443667461,2.245758986,2.228030461,1.903854805,1.060717777,0.564425418,0.317544849,3
3976,-0.560242112,0.331108797,1.742260698,1.892148496,1.105768,0.524416,0.333384,0.167135,1
3977,0.720372915,0.248434876,1.532845342,1.918744971,1.015112,0.050364,0.306654,0.0921,1
3978,0.369367129,0.353389402,2.280487587,2.352932929,2.107286236,0.842190826,0.081855938,0.644528434,3
3979,-0.009062199,0.797374705,2.319827409,2.359436298,4.060097944,1.475469276,-1.33341422,2.195981759,2
3980,0.376026881,1.109320513,2.26356286,2.379624367,2.010716262,1.310729223,0.541398515,0.285541864,4
3981,-0.282548762,0.183295254,1.988144423,2.06199194,1.707792873,0.922719955,0.331076172,0.402192632,2
3982,0.464860393,0.734133038,2.929418926,1.915348646,2.063579,-0.073453,0.322408,0.822572,1
3983,0.511120918,0.520835915,2.071608942,1.894205204,1.952867997,0.452084968,0.100006035,0.188625012,1
3984,-0.506704828,0.052641676,1.772665368,1.906849586,0.816786,0.7041,0.31138,0.238298,1
3985,-0.6222694,0.23141778,1.947287821,1.884950878,0.530468,-0.082523,0.469553,0.045872,1
3986,0.362020316,0.507384755,2.075534407,1.964989631,1.098007701,0.272030218,-0.775980919,0.970251457,1
3987,0.532366525,0.335452752,2.929418926,1.876723857,1.156544,-0.126394,0.030517,-1.259708,1
3988,0.165051525,0.615498591,1.878784016,1.984031349,0.894472,0.269686,0.278158,0.212195,1
3989,-0.174740628,0.209560333,2.156602148,1.875000226,2.065688692,0.291469313,-1.635953005,1.712417131,1
3990,0.377527869,0.56665236,2.057048107,1.859989713,1.053812,0.3524,0.314131,0.307388,1
3991,-0.242064065,0.462414997,1.598754121,1.898933889,0.681339,-0.068871,0.132372,-0.164499,1
3992,-0.459362841,0.120270375,1.798521926,1.920428426,1.256779469,0.616832779,0.159054752,0.269797455,1
3993,0.1309913,0.653535025,2.929418926,1.913443114,3.111453,2.040194,0.93462,0.046471,1
3994,-0.077911304,0.382741271,2.354423361,1.955888547,0.76253614,1.175363555,0.548746305,0.337796429,2
3995,0.896480462,0.991048865,2.237389521,2.315451253,1.892807,1.203766,0.558134,0.185656762,4
3996,-0.148072278,0.285764353,2.063918043,2.327024695,0.946207,1.065079,0.802992,0.712356,2
3997,0.207184564,0.498065505,1.606147084,2.063219159,1.625669,0.782244,0.785664,0.309049,2
3998,0.37734857,0.602430803,2.697284629,1.90382739,-0.041094,-0.24645,0.50457,0.103439,1
3999,0.295409259,0.720668105,2.16844698,2.260971163,2.052368707,0.937333656,0.317229637,0.400086547,2
4000,0.014000034,0.130979247,2.080203999,2.130556424,0.954785303,0.558259374,0.357946323,0.165149336,2
4001,0.029112799,0.794839328,2.342531241,2.295167761,2.273412,1.541398,0.570162,0.431194,2
4002,-0.486479852,0.171389109,1.936688858,2.06137074,1.319955,0.760118,0.436107,0.307893,2
4003,0.067636065,0.357648413,2.261674432,1.978850713,1.001166,0.53977,0.384576,0.267626,1
4004,0.087034395,0.468502838,2.006754912,1.877614252,0.419457,0.301847,0.315514,0.337036,1
4005,0.722970482,0.587067127,1.129348089,2.071419348,2.331406,2.240381,0.934311,0.279089,3
4006,-0.062303777,0.46555077,2.717882157,1.912387822,1.293869,1.816116,0.649372,0.238993,2
4007,0.369915821,0.357530103,1.337597634,1.909749493,1.039906167,0.375428229,0.319733603,0.024994533,1
4008,0.192051755,0.322412418,1.699663314,1.992567991,1.158376,0.611382,0.457003,0.081121,2
4009,-0.962451525,-0.316463493,1.908955946,1.905161995,0.440226,0.113287,0.120379,-0.283692,1
4010,0.170638517,0.660828024,2.203167155,2.190434236,2.052520946,0.879867479,0.559653575,0.253850283,2
4011,0.06951985,0.580361977,2.298519414,2.060861859,1.080131337,0.703019315,0.141912348,0.41056393,2
4012,-0.638711914,0.023133038,2.024641009,2.013624271,1.654890787,0.873378538,0.324073675,0.325403359,1
4013,-0.134421698,0.398168906,1.903703971,1.893542396,0.400891,-0.228264,-0.114338,-0.193135,1
4014,-0.143319918,0.448243996,2.078052119,2.07641217,0.936901,0.814596,0.690621,0.144319,1
4015,-0.03123545,0.276065457,2.929418926,2.117040561,0.979019,1.163767,0.856684,0.58245,2
4016,0.614358945,1.124605074,2.248903549,2.317727504,2.172235,1.076189,0.493477,0.293135,4
4017,-0.250278607,0.527803529,2.07965831,2.068407333,1.538833,0.788722,0.405476,0.32454,1
4018,-0.352816416,0.217910814,1.719621156,1.875429968,0.521303,0.202951,-0.00549,-0.299434,1
4019,0.497714024,0.678597908,2.206580282,2.250014553,1.609831,0.921589,0.459054,0.335984,3
4020,-0.618527856,0.029289257,2.214474249,2.201492085,1.654254681,0.878970243,0.346179075,0.346100443,1
4021,-0.115626323,0.620687801,2.214887355,2.225846699,2.612613442,1.170069978,-0.09468942,0.840930433,4
4022,-0.211719876,0.254227816,2.155608161,2.114228323,2.095873302,1.142467587,0.498086111,0.451577247,1
4023,-0.154319645,0.461926649,1.725655307,1.902744042,0.666477,0.125,-0.044918,0.402138,1
4024,0.72865564,0.550356031,2.226415452,2.243372104,1.987256515,1.258863126,0.338515359,0.498552352,3
4025,0.703401028,0.2264281,2.773665674,1.97095437,1.859028324,0.55108068,-0.132131004,0.269202164,1
4026,-0.20430856,0.146042124,2.232864913,2.218802564,1.465429021,0.982681303,0.713166676,0.122366023,2
4027,0.606047077,0.364797613,2.280830179,1.864614006,1.075087233,0.365755201,-0.392657434,0.475553507,1
4028,0.307948358,0.63380037,2.351794452,2.393928864,2.248135851,1.405553889,0.39217926,0.415388541,4
4029,0.126200023,0.644518404,2.382289283,2.340302559,3.552980834,0.880224451,-1.238482285,1.924210781,4
4030,0.728370171,0.236509713,2.866525515,1.88103305,1.147792423,-0.134085595,-1.067796828,0.450426955,1
4031,0.788312644,0.866859257,2.38583262,2.298732221,1.44930335,1.470774459,0.501553191,0.374572197,3
4032,0.221735633,0.600788053,2.406581241,1.897240892,0.34744127,0.553954514,0.006686216,0.363195878,1
4033,0.150448564,0.794296978,2.187297763,2.315954463,2.063004914,0.977257649,0.372387437,0.336477713,2
4034,-0.182951889,0.266706817,1.974254747,1.958717603,1.006884945,0.752391607,0.177262447,0.356133857,1
4035,0.261441627,0.614957694,2.441833601,2.364976939,1.943422889,1.05324821,0.452566901,0.363618433,4
4036,0.479123094,0.281457081,2.171853974,1.996827515,0.718434,0.694343,0.041687,0.400486,1
4037,-0.178312162,0.595480116,1.598189802,1.963815631,1.366781,0.719876,0.328846,0.161619,1
4038,0.099710917,0.389010501,1.906639534,1.895269466,1.455498504,0.651502384,-1.677710888,2.856179139,1
4039,0.752479538,0.441956625,2.215217657,2.193323771,1.548955893,0.865917705,0.360687402,0.302190424,3
4040,-0.10294979,0.350203666,2.357663442,2.32749523,1.873237928,1.155480805,0.586260267,0.380069441,2
4041,-0.311095172,-0.011354524,1.852910659,1.896812162,1.02989,0.296923,0.943367,0.044786,1
4042,0.19633026,0.467206654,1.577004496,1.916140459,3.890896,0.433464,0.071769,-2.588363,1
4043,0.853438902,0.830994941,2.184710874,2.256788872,1.755573,0.901026,0.443675,0.324528,3
4044,-0.445734497,0.241884087,2.183976585,1.885360287,1.338987,-0.067797,0.071724,0.99972,1
4045,0.53094225,0.983067784,1.980998402,2.001237798,1.718723,0.922344,0.522852,0.423058,3
4046,-0.045249859,0.449163574,2.040825165,1.908233645,0.564697,0.598906,0.360651,0.021421,1
4047,0.221089099,0.543546193,2.097050528,2.096528431,1.846423159,0.533928833,0.238255007,0.220680956,1
4048,0.195830369,0.488270209,2.378475867,2.379117053,2.428982,1.295693,0.534565,0.3684985,4
4049,-0.161588931,0.384692036,2.309849324,2.32367142,1.880034771,1.036228121,0.379765107,0.383472786,2
4050,-0.314184591,0.222202626,1.980916158,2.05494558,1.4535184,1.209101894,0.556922706,0.326258771,1
4051,-0.265568833,0.249064591,1.853466648,1.911772752,0.633281185,0.655447593,0.273908222,0.165594505,1
4052,-0.006943888,0.357650039,2.181640565,1.939472276,0.85902,0.237112,0.421687,0.191253,1
4053,-0.025474914,0.406690756,2.929418926,1.976325902,1.292697037,0.659890838,0.407105125,0.000503236,1
4054,-0.332713804,0.321774535,1.500775261,2.195632189,2.276939529,1.124911077,0.614283394,0.216876473,2
4055,-0.088171976,0.42257794,1.703737019,2.015334267,-1.070459,3.995835119,-1.840726119,2.3494603,1
4056,-0.063893147,0.538803077,1.903804763,1.975150901,1.463158,0.658996,0.373828,0.2626785,2
4057,0.180246208,0.820443193,2.004527722,1.963807134,0.790543,0.047348,-0.338822,-1.414602,1
4058,0.326132364,0.396070348,2.929418926,2.016970863,0.479315,0.764623,0.245948,0.442749,2
4059,0.66325512,0.450539367,1.734742368,1.890152198,0.724180334,-0.157339322,0.444476988,-0.831743585,1
4060,0.353312357,0.328019251,1.826109318,1.911725444,1.829628276,0.492014498,0.185208226,0.118909795,1
4061,-0.003794283,0.276041784,2.929418926,1.962742233,0.714820634,1.274606676,1.14793169,0.734445504,1
4062,0.022823181,0.701859209,2.300535857,2.386457567,1.833223625,1.526071516,0.516747859,0.377751302,2
4063,-0.169017127,0.199102689,2.150061412,2.13741808,1.588989,0.922069,0.418871,0.339932,2
4064,0.141969555,0.213033185,2.240880509,2.111921858,1.050753,0.571304,0.492698,0.093818,2
4065,-0.005492637,0.428408534,2.32437515,2.357589903,2.29816484,1.427673676,0.476822485,0.313333669,2
4066,-0.139378021,0.202569399,2.072629528,2.210527536,3.367797342,1.248206417,0.535773241,0.451262654,2
4067,0.416384184,0.425059626,2.777285926,1.865476313,3.011643274,0.137999488,-1.189019762,0.366990774,1
4068,-0.213799447,0.272335493,1.950202519,2.001932474,2.083920339,0.905419543,0.380860118,0.39715231,2
4069,-0.22174375,0.271764724,2.143754689,2.063014559,1.833472,0.229606,-4.123849,5.463285,1
4070,-0.19122081,0.263559139,1.927891871,2.051133683,1.961699684,0.916268002,0.497728314,0.222058266,2
4071,0.269543455,0.524025251,2.880200919,1.970438282,1.01231,0.508618,0.397516,0.16877,1
4072,-0.562066172,0.014763088,2.030248016,2.038967697,1.972390214,0.764567225,0.913639561,-0.459271648,1
4073,0.222618229,0.449628555,2.469194014,1.932540324,0.365534713,0.680879336,-0.188200049,0.622401732,1
4074,-0.03850545,0.411817949,1.968716961,2.010600254,0.985618,0.65646,0.424069,0.146791,1
4075,-0.448109792,0.179115453,2.075827374,2.182667223,1.224617145,0.856618024,0.257018831,0.372612492,1
4076,0.006596942,0.486605056,1.162046888,1.889297085,0.288,0.22715,-0.041923,-0.321978,1
4077,0.257746676,0.627230215,2.111155708,2.248159629,1.740837,0.883419,0.367078,0.29427,3
4078,0.59489819,0.39960763,2.041838003,1.895079976,2.56947499,0.206243545,0.391687464,0.058540497,1
4079,-0.02960275,0.420119128,2.153255895,2.087195506,2.641134564,1.059686777,-0.011231341,0.898870288,2
4080,0.565635811,0.71276571,2.230005178,2.411020876,1.586688,1.124013,0.526281,0.414688,3
4081,0.155978941,0.494934376,1.946931513,1.957827682,0.550155569,0.688621958,-1.185807527,1.519421378,1
4082,0.112089186,0.659871949,1.800492864,2.135758698,1.979845,1.001072,0.682832,0.440453,2
4083,0.611292054,0.290000586,1.438644685,1.876018926,0.593912,0.073452,0.349825,-0.204467,1
4084,-0.792649707,0.190563058,1.941966433,1.918663222,2.254380718,0.317531357,-2.231611076,2.277450066,1
4085,-0.066067233,1.127257548,2.601532807,1.960878195,0,0,0,0,1
4086,-0.384505967,0.177077933,1.828768457,1.984758665,2.298564982,0.668863086,-0.529699568,1.071438868,1
4087,-0.004515608,0.49105963,1.851032579,1.91801051,0.006128,0.404558,-0.086296,-0.010402,1
4088,0.178338237,0.587380338,2.335153547,2.358481676,2.158398,1.42024,0.517443,0.358847,4
4089,0.545161375,0.456022259,2.929418926,1.911641745,0.244989,-0.351857,0.586095,-1.459887,1
4090,0.915733739,0.554931429,2.319829614,2.314690987,1.000337843,1.232371264,1.319919892,-0.388579762,3
4091,0.172859158,0.458220112,1.805825268,1.957631659,2.837638,0.502555,0.701191,0.3032,1
4092,0.052325994,0.462276293,1.778402084,1.879080963,0.611962,0.14394,-0.052722,-0.247572,1
4093,-0.107739194,0.368041005,1.840226482,1.927391384,1.740949817,0.658080066,0.311248117,0.189096534,1
4094,0.16961539,0.539438719,2.178825925,2.000192697,1.131098887,0.737166054,0.486876058,0.072582217,1
4095,0.067730001,0.436597025,2.929418926,2.055122917,1.016642899,1.23500581,1.104333291,0.596817191,2
4096,0.250288244,0.603962412,1.708196896,1.874241875,0.056139,-0.059967,0.179912,0.034293,1
4097,0.307464479,0.316362257,2.137468368,2.116870632,1.605844688,0.844772691,0.31634262,0.359594138,3
4098,0.242066153,0.56674078,2.766904051,1.932033697,0.381199451,0.635512238,0.222661311,0.14053476,1
4099,-0.798976702,-0.009461653,1.660930143,1.880269526,-1.316036001,1.294367221,0.01793478,-0.288769,1
4100,0.402484896,0.262430937,1.681400992,1.892741442,3.151146467,0.466425844,0.279033688,0.051305419,1
4101,-0.391473148,0.216248267,2.361560865,1.996933722,1.213395567,0.779284454,0.481535979,0.155388298,1
4102,-0.1418997,0.328952672,2.23863549,2.19733653,0.31156,0.839415,0.084739,0.410733,2
4103,-0.520476874,-0.084278377,2.098596383,2.115548874,1.811793,0.948404,0.504193,0.389353,2
4104,-0.040680619,0.51501743,2.355083718,2.217596372,2.149645,1.5453,0.625378,0.418105,4
4105,-0.226636717,0.328411189,1.765623648,1.896725683,4.383144814,0.724668231,0.428229955,0.026697413,1
4106,-0.634029178,0.260757141,1.130078843,1.8438851,2.674757,0.395044,0.286442,-0.182795,1
4107,0.41221591,0.551210179,2.929418926,1.934371578,0.452713,0.627098,0.244531,0.350854,1
4108,-0.169274026,0.248943603,1.925668536,2.133814853,2.144749445,1.035591576,0.411447979,0.422359331,2
4109,-0.146316659,0.414821149,2.060041182,1.910626166,0.254042,0.229587,-0.268593,0.156641,1
4110,0.396145874,0.486090213,1.163669346,1.937867794,0.808767,0.507128,0.093238,0.347489,1
4111,-0.071686504,0.217618216,2.123585693,1.947359944,0.390339,-0.089119,0.11482,1.04373,1
4112,0.396187799,0.355889668,2.300421623,2.295904575,2.464991,1.376418,0.557921,0.374103,4
4113,0.57827399,0.504404446,2.929418926,1.995107931,1.593588181,0.388632741,-0.278020922,0.546674728,1
4114,-0.430461345,0.294502574,1.832310433,1.877084041,0.680506,0.0686,0.157142,-0.466818,1
4115,0.224776411,0.381250202,2.188323452,2.24849298,0.852073,0.88681,0.352283,0.294075,2
4116,0.620948417,0.510342212,2.907009721,1.858896094,1.610016606,0.347181695,0.226599699,0.028053863,1
4117,-0.618105245,0.080139256,1.285182439,1.895463045,0.733983,-0.280272,0.348356,-1.199873,1
4118,0.255905023,0.406911994,1.630697684,1.908590202,0.666353,-0.277226,1.153397,-1.453319,2
4119,0.478647925,0.585766827,2.32531417,2.246113109,2.849944955,1.289161156,0.463672889,0.362699773,4
4120,0.107976206,0.570373003,2.133220256,2.1563704,1.979350725,1.04109244,0.409549835,0.366584978,4
4121,-0.092475744,0.368601077,1.713194753,1.910717048,0.958173,0.445787,0.23692,0.238223,1
4122,-0.241130085,0.157449978,2.134776925,2.139382322,1.342618521,0.906108445,0.340206034,0.296897516,2
4123,0.239406002,0.672642913,2.265014745,2.259845186,2.268443566,1.024275015,0.307617419,0.440731673,4
4124,0.013681836,0.41676876,2.680460434,1.993042762,1.406889324,0.628505334,0.095608342,0.305052587,1
4125,0.211861598,0.539630018,2.401397335,1.915716232,1.265383,0.726428,0.161757,0.377155,1
4126,0.412060707,0.317328337,2.614560539,1.892590228,0.564068,-0.006403,0.195593,-0.653473,1
4127,0.761574491,0.134408906,1.853486792,1.903426109,1.08924858,-0.072815032,0.042888451,-0.083028252,1
4128,0.707478535,0.635078521,2.213704238,2.198769934,1.79212,0.883913,0.454751,0.291859,3
4129,0.334358618,0.606249269,2.929418926,1.957103721,1.025466,0.660958,0.284706,0.271673,1
4130,0.606266034,0.360843094,2.2810928,1.959390616,1.272217,1.446386065,-0.923992065,1.323804012,1
4131,0.432108353,0.11744824,2.235727445,2.315814349,1.715431017,0.910761207,0.361746776,0.303274132,3
4132,0.405218788,0.931316663,2.016291357,2.080581071,1.68296,0.850729,0.4667075,0.3654385,3
4133,0.062923438,0.575789825,1.709839514,1.926087301,0.903155745,0.451920372,0.135987883,0.140150349,1
4134,-0.26790595,0.331762543,1.955246547,1.896695906,0.767249,-0.172284,0.025019,0.157539,1
4135,-0.227771826,0.213366461,1.928837502,1.921442287,1.796867,0.879424,0.482931,0.291515,2
4136,0.381985872,0.657663699,2.219888321,1.991921029,1.650232756,1.093422054,0.51064619,0.45942035,2
4137,0.347770747,0.833122943,2.237480424,2.214046398,1.930736462,1.022873117,0.304362422,0.412163224,4
4138,0.221793377,0.421250548,1.765480345,1.980133459,0.842945236,0.486661185,0.219173579,0.120744719,1
4139,-0.208466114,0.408054751,1.65105444,1.883353857,0.347563,0.078541,-0.109446,-1.220684,1
4140,0.605194621,0.370352185,1.117078274,1.895933707,0.942439,0.367774,-0.065122,0.015939,1
4141,0.567710759,1.014975785,2.204035721,2.229565128,1.905124234,0.928760945,0.339513821,0.316895097,3
4142,0.314982841,0.435752385,2.022177249,2.05717266,1.703921537,0.968059267,0.392814196,0.403850823,3
4143,-0.334079833,0.129174014,1.917856742,2.008683063,1.637814931,0.840851791,0.329812278,0.309426498,1
4144,0.486274524,0.2507047,2.464637606,1.85629069,2.28309,-0.306621,0.419704,-0.598034,1
4145,0.73310922,0.322474378,2.362759061,1.983436401,0.395404738,0.658563262,-0.171184,-0.184823031,1
4146,0.230423359,0.640183682,2.009531501,2.043995375,1.472355554,0.782710663,0.253405783,0.338668212,2
4147,-0.26142949,0.505860679,1.927432679,1.917345941,1.940289,0.907248,0.451039,0.304137,1
4148,-0.811441916,0.160129191,1.780762851,1.91852514,0.756942,0.26904,0.075474,-0.090866,1
4149,-0.212188065,0.250153256,2.033751685,1.939863706,2.239480101,0.843708908,-0.153786009,0.798942336,1
4150,-0.075185898,0.26369367,2.154429573,2.214807355,3.100688477,1.348712428,0.406062095,0.573997619,2
4151,-0.043112366,0.360076082,2.060251251,1.915816062,1.997611,0.235608,0.120041,0.080261,1
4152,0.323483862,0.364254854,2.260030247,1.969187633,2.133050759,0.44823864,-0.080776399,0.293165462,1
4153,-0.157724922,0.50427451,1.601606134,1.879619929,0.955797,0.015668,0.165227,0.462608,1
4154,-0.162166354,0.388737401,2.127857485,2.140435099,1.25918,1.525075268,0.210487732,0.559035223,2
4155,0.504113604,0.604068276,2.053100965,1.904810344,2.232601789,0.049294677,-2.463315466,2.394691649,1
4156,0.202396283,0.395227297,1.843131265,1.885955085,0.218357,0.393444,-0.580105,0.112902,1
4157,0.332655313,0.61906623,1.234992824,1.906869552,0.832479,0.217079,0.023732,0.159424,1
4158,0.302066446,0.94873346,2.102897597,2.280094163,1.751322376,0.848590781,0.326205843,0.250157183,4
4159,-0.461755485,0.227992611,1.888499338,2.007340297,1.708286,0.837709,0.493138,0.362918,1
4160,0.296146346,0.497649019,1.767407921,1.904998421,8.77132,1.23709,0.6,-0.403843,1
4161,0.442422658,0.454476108,2.329473137,1.923927644,0.743574,0.367134717,0.319781283,0.022963582,1
4162,-0.350450559,0.245985926,1.919436577,2.022965483,1.042509,0.891514,0.333653,0.481356,1
4163,0.577487778,0.640437464,2.781968256,1.912069628,1.455228959,0.464983219,-0.133619178,0.415378966,1
4164,0.806762203,0.411686383,2.159698725,2.1966521,2.502948144,1.068171064,0.038267792,0.751160522,3
4165,0.437336165,0.666892131,2.40147719,2.427086784,2.33000205,1.476407447,0.479274502,0.372427544,4
4166,-0.301996924,0.185784599,2.396912086,2.370859924,1.64593,1.36985,0.579,0.364874,2
4167,-0.057583081,0.563821024,2.360273879,2.235599797,2.831137,1.529428,0.576443,0.392523,2
4168,0.293704086,0.524079614,2.160711872,2.248609716,1.455849,1.289505,0.488426,0.382254,3
4169,0.070487112,0.685652801,2.929418926,2.009079887,0.873902,0.643215,0.818573,0.380581,1
4170,0.479078673,0.495850049,2.805483975,1.947824215,0.904942,0.43511,0.206606,-0.044883,1
4171,0.534889124,0.518030532,2.929418926,1.953799429,0.536033,0.364193,-0.001861,0.514765,1
4172,-0.234112767,0.281442496,1.783661543,1.8805626,2.666799085,1.008229333,0.278096581,0.395257619,1
4173,0.209616638,0.614132594,2.391713121,2.381185032,2.201031255,1.104418322,0.424661423,0.410094106,4
4174,-0.499700225,-0.20622756,1.339802392,2.070614633,1.075124,0.480119,1.515646,0.442195,2
4175,-0.056953515,0.384839582,2.929418926,1.975295639,0.954935,0.626442,0.34981,0.262135,1
4176,-0.648610657,-0.150644451,2.021355457,2.003897214,1.481222416,1.034816977,0.551365607,0.307012179,1
4177,-0.590087512,0.002177137,1.895036593,1.946134141,1.120061,0.661638,0.291837,0.1816,2
4178,0.515829258,0.513832627,2.839915955,2.022607455,0.356770882,0.429563802,-0.048375683,0.178448099,1
4179,0.758819874,0.095388284,2.844374399,1.95520362,0.188492,0.546464,-0.223056,-0.223261,1
